,gNB0,P0,gNB1,P1,gNB2,P2,gNB3,P3
36,-16.0,-55.7,0.0,-inf,-15.0,-54.0,-15.0,-59.7
37,-15.0,-52.9,0.0,-inf,-15.0,-58.6,0.0,-inf
38,-16.0,-56.0,0.0,-inf,-15.0,-54.0,-15.0,-58.8
39,-15.0,-54.5,-67.0,-69.9,-15.0,-54.4,-15.0,-59.0
40,-16.0,-52.7,0.0,-inf,-16.0,-56.4,-15.0,-59.0
41,-16.0,-56.7,0.0,-inf,-15.0,-54.0,0.0,-inf
42,-16.0,-58.8,0.0,-inf,-16.0,-54.2,0.0,-inf
43,-16.0,-53.7,0.0,-inf,-16.0,-55.8,0.0,-inf
44,-16.0,-55.1,0.0,-inf,-15.0,-57.7,-16.0,-60.3
45,-17.0,-55.6,0.0,-inf,-16.0,-54.1,0.0,-inf
46,0.0,-inf,0.0,-inf,-16.0,-52.6,0.0,-inf
47,-16.0,-53.6,0.0,-inf,0.0,-inf,-16.0,-59.1
48,-17.0,-52.7,0.0,-inf,-17.0,-57.3,-16.0,-58.9
49,-17.0,-53.7,0.0,-inf,-17.0,-56.1,-16.0,-59.0
50,-17.0,-56.0,0.0,-inf,-16.0,-55.0,0.0,-inf
51,-17.0,-58.9,0.0,-inf,-17.0,-54.6,-16.0,-60.2
52,-18.0,-57.9,-69.0,-71.4,-17.0,-52.9,0.0,-inf
53,-17.0,-55.8,0.0,-inf,-17.0,-53.9,-17.0,-59.9
54,-17.0,-52.5,0.0,-inf,-17.0,-57.6,0.0,-inf
55,-18.0,-53.6,0.0,-inf,-17.0,-58.2,0.0,-inf
56,-17.0,-55.2,-69.0,-69.9,-17.0,-54.1,-17.0,-58.9
57,-17.0,-56.3,0.0,-inf,-17.0,-53.2,-17.0,-59.2
58,0.0,-inf,0.0,-inf,-17.0,-55.2,0.0,-inf
59,0.0,-inf,0.0,-inf,-18.0,-54.5,-17.0,-59.8
60,-18.0,-53.7,0.0,-inf,-17.0,-55.8,0.0,-inf
61,-18.0,-53.6,0.0,-inf,0.0,-inf,-18.0,-60.5
62,-19.0,-55.3,0.0,-inf,-18.0,-55.6,0.0,-inf
63,-19.0,-55.8,0.0,-inf,-18.0,-52.3,0.0,-inf
64,-18.0,-54.6,0.0,-inf,0.0,-inf,-18.0,-58.8
65,-19.0,-52.7,-70.0,-70.7,-19.0,-57.7,-18.0,-59.1
66,-19.0,-56.6,0.0,-inf,-18.0,-54.5,0.0,-inf
67,0.0,-inf,0.0,-inf,-18.0,-54.0,0.0,-inf
68,-19.0,-53.0,0.0,-inf,-18.0,-55.1,0.0,-inf
69,-19.0,-57.8,-71.0,-72.2,-19.0,-54.2,-19.0,-60.9
70,-19.0,-56.2,0.0,-inf,-19.0,-55.8,-19.0,-59.9
71,0.0,-inf,0.0,-inf,-20.0,-57.1,0.0,-inf
72,-20.0,-56.5,-71.0,-69.7,-19.0,-52.5,0.0,-inf
73,-19.0,-54.0,-71.0,-70.0,0.0,-inf,-19.0,-58.9
74,-19.0,-55.5,0.0,-inf,-19.0,-55.7,-19.0,-59.0
75,0.0,-inf,0.0,-inf,-19.0,-53.4,-19.0,-59.0
76,-20.0,-52.8,0.0,-inf,-20.0,-55.1,-19.0,-59.7
77,-17.0,-59.0,0.0,-inf,-20.0,-54.2,0.0,-inf
78,-20.0,-53.5,0.0,-inf,-20.0,-55.6,-20.0,-60.7
79,0.0,-inf,0.0,-inf,-20.0,-54.6,0.0,-inf
80,-20.0,-52.8,0.0,-inf,-20.0,-58.3,0.0,-inf
81,-20.0,-55.8,0.0,-inf,-20.0,-53.4,-20.0,-59.0
82,-20.0,-55.7,-72.0,-69.5,-20.0,-54.3,-20.0,-58.8
83,-21.0,-53.3,0.0,-inf,-21.0,-56.9,-20.0,-59.0
84,-21.0,-54.9,0.0,-inf,-21.0,-55.5,0.0,-inf
85,-21.0,-59.0,0.0,-inf,-20.0,-54.3,-20.0,-59.6
86,-21.0,-57.1,-72.0,-72.8,-21.0,-54.6,-20.0,-60.5
87,-22.0,-53.0,0.0,-inf,-21.0,-57.0,-22.0,-60.3
88,0.0,-inf,0.0,-inf,-21.0,-56.1,0.0,-inf
89,-22.0,-55.3,-73.0,-69.9,-21.0,-52.3,0.0,-inf
90,-22.0,-53.9,-73.0,-69.9,0.0,-inf,-21.0,-59.0
91,-21.0,-54.3,0.0,-inf,-21.0,-58.2,-21.0,-59.1
92,-21.0,-55.9,0.0,-inf,-21.0,-53.1,-21.0,-58.8
93,-22.0,-55.4,0.0,-inf,-21.0,-54.7,-21.0,-59.2
94,-22.0,-54.7,0.0,-inf,-22.0,-54.7,-21.0,-59.8
95,-19.0,-59.0,-73.0,-71.6,-22.0,-53.6,-21.0,-60.2
96,-22.0,-52.7,0.0,-inf,-21.0,-57.2,-22.0,-60.6
97,-23.0,-55.8,0.0,-inf,-22.0,-53.5,0.0,-inf
98,-23.0,-54.4,0.0,-inf,-22.0,-57.0,-22.0,-59.4
99,-22.0,-54.6,-74.0,-70.0,0.0,-inf,-22.0,-59.1
100,-22.0,-55.4,0.0,-inf,-22.0,-52.5,-22.0,-58.7
101,-24.0,-52.3,0.0,-inf,-24.0,-56.8,0.0,-inf
102,-23.0,-58.1,0.0,-inf,-22.0,-55.2,-22.0,-59.0
103,-23.0,-56.6,-74.0,-71.8,-23.0,-54.3,-22.0,-59.9
104,-23.0,-53.3,0.0,-inf,-22.0,-55.5,-22.0,-60.5
